,w1,w2,w3,w4,w5,w6,w7,w8,alpha1,alpha2,alpha3,alpha4
515,0.070647603,0.025231287,0.155592935,0.748528175,0.302184466,0.261326861,0.189724919,0.246763754,0.25,0.25,0.25,0.25
516,0.188356164,0.311643836,0.065068493,0.434931507,0.375308642,0.014814815,0.114814815,0.495061728,0.25,0.25,0.25,0.25
517,0.183760684,0.402184236,0.023266857,0.390788224,0.037277147,0.308752026,0.29821718,0.355753647,0.25,0.25,0.25,0.25
518,0.490364026,0.042826552,0.025695931,0.44111349,0.158951478,0.476296709,0.175125488,0.189626325,0.25,0.25,0.25,0.25
519,0.365269461,0.219714417,0.017503455,0.397512667,0.373385013,0.379844961,0.08828596,0.158484065,0.25,0.25,0.25,0.25
520,0.347550676,0.269425676,0.146114865,0.236908784,0.224512744,0.220014993,0.236881559,0.318590705,0.25,0.25,0.25,0.25
521,0.306916427,0.590057637,0.024495677,0.078530259,0.38401177,0.006866111,0.386954389,0.222167729,0.25,0.25,0.25,0.25
522,0.204924875,0.335976628,0.303839733,0.155258765,0.239384041,0.389640691,0.078861409,0.292113859,0.25,0.25,0.25,0.25
523,0.344129555,0.165991903,0.484094853,0.00578369,0.134123223,0.325592417,0.189099526,0.351184834,0.25,0.25,0.25,0.25
524,0.177677999,0.368826171,0.413085311,0.04041052,0.473147154,0.074650913,0.16433942,0.287862513,0.25,0.25,0.25,0.25
525,0.458298927,0.047894302,0.058629232,0.435177539,0.340833885,0.162144275,0.494374586,0.002647253,0.25,0.25,0.25,0.25
526,0.199151044,0.287937743,0.209055536,0.303855677,0.110884354,0.282312925,0.473469388,0.133333333,0.25,0.25,0.25,0.25
527,0.23200443,0.450166113,0.203211517,0.11461794,0.025796662,0.622913505,0.157814871,0.193474962,0.25,0.25,0.25,0.25
528,0.362068966,0.143236074,0.277188329,0.217506631,0.066574202,0.00554785,0.560332871,0.367545076,0.25,0.25,0.25,0.25
529,0.125074096,0.445761707,0.117368109,0.311796088,0.106765328,0.252642706,0.50422833,0.136363636,0.25,0.25,0.25,0.25
530,0.470743279,0.133895625,0.350026357,0.045334739,0.300140746,0.267065447,0.169598874,0.263194933,0.25,0.25,0.25,0.25
531,0.410463862,0.258899676,0.162351672,0.16828479,0.130930489,0.328797352,0.214784847,0.325487312,0.25,0.25,0.25,0.25
532,0.092511013,0.213656388,0.268722467,0.425110132,0.206986444,0.399895725,0.075078206,0.318039625,0.25,0.25,0.25,0.25
533,0.279325988,0.462086844,0.203499676,0.055087492,0.240389821,0.453167298,0.105035192,0.201407688,0.25,0.25,0.25,0.25
534,0.558124174,0.319682959,0.034346103,0.087846764,0.14879468,0.236907731,0.070656692,0.543640898,0.25,0.25,0.25,0.25
535,0.153350515,0.546391753,0.266108247,0.034149485,0.430153846,0.465230769,0.011692308,0.092923077,0.25,0.25,0.25,0.25
536,0.378330373,0.274422735,0.065275311,0.281971581,0.237487733,0.375368008,0.283611384,0.103532875,0.25,0.25,0.25,0.25
537,0.011045655,0.656111929,0.282032401,0.050810015,0.060098522,0.278325123,0.331034483,0.330541872,0.25,0.25,0.25,0.25
538,0.251551043,0.463056966,0.016920474,0.268471517,0.221179625,0.384048257,0.315683646,0.079088472,0.25,0.25,0.25,0.25
539,0.026041667,0.318655303,0.28030303,0.375,0.057330827,0.365601504,0.211466165,0.365601504,0.25,0.25,0.25,0.25
540,0.015792155,0.421803362,0.177789098,0.384615385,0.281326781,0.371007371,0.153562654,0.194103194,0.25,0.25,0.25,0.25
541,0.003561535,0.339137317,0.346656114,0.310645034,0.295774648,0.30583501,0.093896714,0.304493628,0.25,0.25,0.25,0.25
542,0.051798561,0.335971223,0.079856115,0.532374101,0.153752288,0.513117755,0.258694326,0.074435631,0.25,0.25,0.25,0.25
543,0.299312715,0.206872852,0.265292096,0.228522337,0.35395189,0.280314188,0.148748159,0.216985763,0.25,0.25,0.25,0.25
544,0.156347717,0.395247029,0.173233271,0.275171982,0.152059134,0.251847941,0.318373812,0.277719113,0.25,0.25,0.25,0.25
545,0.278782895,0.208881579,0.295230263,0.217105263,0.296455424,0.262799857,0.305048335,0.135696384,0.25,0.25,0.25,0.25
546,0.251491901,0.398976982,0.110826939,0.238704177,0.133879781,0.269581056,0.18989071,0.406648452,0.25,0.25,0.25,0.25
547,0.218244804,0.125866051,0.420900693,0.234988453,0.186485301,0.363317244,0.305835893,0.144361562,0.25,0.25,0.25,0.25
548,0.177247014,0.541169076,0.279069767,0.002514142,0.240418118,0.344947735,0.382113821,0.032520325,0.25,0.25,0.25,0.25
549,0.138286894,0.438596491,0.3374613,0.085655315,0.120743034,0.236620964,0.253427687,0.389208315,0.25,0.25,0.25,0.25
550,0.474979491,0.018867925,0.079573421,0.426579163,0.416627744,0.392807099,0.126576366,0.06398879,0.25,0.25,0.25,0.25
551,0.317636196,0.378578024,0.266389658,0.037396122,0.222222222,0.282192789,0.208241354,0.287343635,0.25,0.25,0.25,0.25
552,0.559679767,0.195050946,0.18922853,0.056040757,0.105882353,0.349019608,0.390849673,0.154248366,0.25,0.25,0.25,0.25
553,0.176604633,0.172426889,0.34105583,0.309912647,0.061191626,0.363929147,0.404186795,0.170692432,0.25,0.25,0.25,0.25
554,0.151462995,0.415949512,0.076878944,0.355708548,0.03631171,0.282333741,0.329253366,0.352101183,0.25,0.25,0.25,0.25
555,0.113636364,0.203719008,0.354545455,0.328099174,0.257641921,0.431768559,0.164847162,0.145742358,0.25,0.25,0.25,0.25
556,0.226102941,0.273897059,0.213970588,0.286029412,0.137978142,0.420081967,0.153688525,0.288251366,0.25,0.25,0.25,0.25
557,0.085955056,0.333146067,0.456741573,0.124157303,0.264179104,0.054726368,0.313432836,0.367661692,0.25,0.25,0.25,0.25
558,0.123376623,0.4745671,0.323593074,0.078463203,0.534101825,0.073006724,0.11623439,0.276657061,0.25,0.25,0.25,0.25
559,0.552777778,0.364583333,0.040972222,0.041666667,0.103257103,0.155232155,0.544698545,0.196812197,0.25,0.25,0.25,0.25
560,0.495479204,0.123568415,0.049427366,0.331525015,0.194472194,0.265401265,0.243090243,0.297036297,0.25,0.25,0.25,0.25
561,0.202178353,0.208304969,0.439754935,0.149761743,0.375306623,0.017988553,0.243663123,0.363041701,0.25,0.25,0.25,0.25
562,0.298701299,0.26869682,0.123600537,0.309001343,0.352022427,0.235082099,0.274729676,0.138165799,0.25,0.25,0.25,0.25
563,0.311049724,0.383425414,0.182320442,0.12320442,0.422641509,0.107277628,0.340161725,0.129919137,0.25,0.25,0.25,0.25
564,0.252520623,0.408340972,0.030247479,0.308890926,0.079399142,0.002145923,0.344420601,0.574034335,0.25,0.25,0.25,0.25
565,0.150086256,0.328349626,0.39160437,0.129959747,0.298857143,0.161714286,0.059428571,0.48,0.25,0.25,0.25,0.25
566,0.082851638,0.251445087,0.181117534,0.484585742,0.310652921,0.421305842,0.23161512,0.036426117,0.25,0.25,0.25,0.25
567,0.465259455,0.221635884,0.124890062,0.1882146,0.26342711,0.075021313,0.381074169,0.280477408,0.25,0.25,0.25,0.25
568,0.360960145,0.371376812,0.156702899,0.110960145,0.432047478,0.411869436,0.064094955,0.091988131,0.25,0.25,0.25,0.25
569,0.312169312,0.156462585,0.277777778,0.253590325,0.448551449,0.35964036,0.135864136,0.055944056,0.25,0.25,0.25,0.25
570,0.122222222,0.261111111,0.489444444,0.127222222,0.454404145,0.265284974,0.218134715,0.062176166,0.25,0.25,0.25,0.25
571,0.014153846,0.466461538,0.104,0.415384615,0.124591694,0.310312646,0.243117126,0.321978535,0.25,0.25,0.25,0.25
572,0.096054205,0.265842965,0.30171383,0.336389,0.239486498,0.324479858,0.204072598,0.231961045,0.25,0.25,0.25,0.25
573,0.041436464,0.214088398,0.375690608,0.36878453,0.155486623,0.231097325,0.347809228,0.265606824,0.25,0.25,0.25,0.25
574,0.041079812,0.181924883,0.746478873,0.030516432,0.512131148,0.024262295,0.028852459,0.434754098,0.25,0.25,0.25,0.25
575,0.212883959,0.289249147,0.259812287,0.238054608,0.214100186,0.305751391,0.183673469,0.296474954,0.25,0.25,0.25,0.25
576,0.317749604,0.34548336,0.328843106,0.00792393,0.322253001,0.220683287,0.144044321,0.313019391,0.25,0.25,0.25,0.25
577,0.172164948,0.362371134,0.162371134,0.303092784,0.363698165,0.129163834,0.387491502,0.119646499,0.25,0.25,0.25,0.25
578,0.276430206,0.393135011,0.314416476,0.016018307,0.287311994,0.303895102,0.077130737,0.331662167,0.25,0.25,0.25,0.25
579,0.490895296,0.297420334,0.070561457,0.141122914,0.357405141,0.243166055,0.190126479,0.209302326,0.25,0.25,0.25,0.25
580,0.2484994,0.450180072,0.198079232,0.103241297,0.42962963,0.065740741,0.337962963,0.166666667,0.25,0.25,0.25,0.25
581,0.477821449,0.11903425,0.197641774,0.205502527,0.332756632,0.166666667,0.008073818,0.492502884,0.25,0.25,0.25,0.25
582,0.334018499,0.001541624,0.415210689,0.249229188,0.036175711,0.202196382,0.200904393,0.560723514,0.25,0.25,0.25,0.25
583,0.307861221,0.174791392,0.309617918,0.207729469,0.073699422,0.348747592,0.244701349,0.332851638,0.25,0.25,0.25,0.25
584,0.19949601,0.221755565,0.364132717,0.214615708,0.481005886,0.304975923,0.093632959,0.120385233,0.25,0.25,0.25,0.25
585,0.007649513,0.490959666,0.243393602,0.257997218,0.222266244,0.347464342,0.083597464,0.346671949,0.25,0.25,0.25,0.25
586,0.164578834,0.340820734,0.185313175,0.309287257,0.371118012,0.224637681,0.3436853,0.060559006,0.25,0.25,0.25,0.25
587,0.311303042,0.122793842,0.247840781,0.318062336,0.234918382,0.306955287,0.220369056,0.237757275,0.25,0.25,0.25,0.25
588,0.093628809,0.070360111,0.447645429,0.388365651,0.550817342,0.145700071,0.248045487,0.0554371,0.25,0.25,0.25,0.25
589,0.043220339,0.468644068,0.305084746,0.183050847,0.508564678,0.017129356,0.007088009,0.467217956,0.25,0.25,0.25,0.25
590,0.048554283,0.364429896,0.467539553,0.119476268,0.204971319,0.310133843,0.268451243,0.216443595,0.25,0.25,0.25,0.25
591,0.333533654,0.532451923,0.102163462,0.031850962,0.203817734,0.055418719,0.36637931,0.374384236,0.25,0.25,0.25,0.25
592,0.417540515,0.275500477,0.276453765,0.030505243,0.323167155,0.46568915,0.027565982,0.183577713,0.25,0.25,0.25,0.25
593,0.274684484,0.264291017,0.404602821,0.056421678,0.136893204,0.212621359,0.130097087,0.52038835,0.25,0.25,0.25,0.25
594,0.034855769,0.3828125,0.488581731,0.09375,0.147505423,0.421366594,0.414316703,0.01681128,0.25,0.25,0.25,0.25
595,0.383510885,0.095877721,0.232051876,0.288559518,0.349189189,0.279459459,0.301081081,0.07027027,0.25,0.25,0.25,0.25
596,0.367396594,0.223844282,0.379562044,0.02919708,0.517805582,0.015399423,0.055822907,0.410972089,0.25,0.25,0.25,0.25
597,0.335559265,0.348080134,0.177796327,0.138564274,0.061036196,0.525195174,0.380411639,0.033356991,0.25,0.25,0.25,0.25
598,0.11181332,0.342732134,0.385512883,0.159941663,0.318165532,0.254389108,0.212826944,0.214618416,0.25,0.25,0.25,0.25
599,0.174052079,0.338510735,0.162174509,0.325262677,0.306831802,0.248102277,0.349180983,0.095884938,0.25,0.25,0.25,0.25
600,0.341706539,0.267145136,0.298644338,0.092503987,0.380062305,0.098130841,0.455347871,0.066458982,0.25,0.25,0.25,0.25
601,0.110759494,0.363471971,0.216546112,0.309222423,0.30775224,0.309310479,0.243085314,0.139851967,0.25,0.25,0.25,0.25
602,0.408344733,0.2749658,0.049247606,0.26744186,0.554424432,0.022709475,0.139389193,0.283476899,0.25,0.25,0.25,0.25
603,0.279432624,0.007801418,0.380141844,0.332624113,0.185110664,0.378269618,0.291750503,0.144869215,0.25,0.25,0.25,0.25
604,0.388961892,0.102496715,0.3521682,0.156373193,0.191929134,0.374507874,0.374507874,0.059055118,0.25,0.25,0.25,0.25
605,0.083011583,0.182432432,0.055984556,0.678571429,0.00952381,0.381904762,0.058095238,0.55047619,0.25,0.25,0.25,0.25
606,0.131990132,0.318667763,0.1953125,0.354029605,0.397603486,0.169934641,0.12745098,0.305010893,0.25,0.25,0.25,0.25
607,0.273483366,0.210861057,0.180039139,0.335616438,0.23994304,0.275542898,0.295478818,0.189035244,0.25,0.25,0.25,0.25
608,0.322474032,0.393295562,0.030217186,0.25401322,0.114445575,0.217700916,0.245167854,0.422685656,0.25,0.25,0.25,0.25
609,0.350927247,0.054208274,0.424155968,0.170708512,0.126378287,0.335029686,0.312128923,0.226463104,0.25,0.25,0.25,0.25
610,0.125070107,0.238362311,0.311273135,0.325294448,0.185322805,0.171853228,0.30190432,0.340919647,0.25,0.25,0.25,0.25
611,0.521916412,0.111111111,0.226299694,0.140672783,0.062676056,0.082394366,0.275352113,0.579577465,0.25,0.25,0.25,0.25
612,0.409356725,0.445906433,0.094298246,0.050438596,0.318650089,0.100888099,0.282060391,0.298401421,0.25,0.25,0.25,0.25
613,0.056980057,0.481481481,0.015669516,0.445868946,0.380952381,0.216450216,0.316017316,0.086580087,0.25,0.25,0.25,0.25
614,0.225873761,0.398017736,0.33437663,0.041731873,0.309541698,0.179939895,0.219383922,0.291134485,0.25,0.25,0.25,0.25
615,0.275414564,0.131939438,0.063446287,0.529199712,0.343231778,0.217894331,0.22097956,0.217894331,0.25,0.25,0.25,0.25
616,0.301948052,0.156926407,0.297077922,0.244047619,0.493317838,0.334108077,0.044160372,0.128413713,0.25,0.25,0.25,0.25
617,0.132258065,0.339247312,0.154301075,0.374193548,0.4155,0.137,0.1635,0.284,0.25,0.25,0.25,0.25
618,0.180455016,0.247673216,0.276628749,0.29524302,0.185682327,0.0950783,0.612975391,0.106263982,0.25,0.25,0.25,0.25
619,0.233111323,0.304947669,0.076117983,0.385823026,0.351918465,0.163669065,0.147482014,0.336930456,0.25,0.25,0.25,0.25
620,0.273249139,0.037313433,0.460390356,0.229047072,0.29048583,0.251518219,0.089574899,0.368421053,0.25,0.25,0.25,0.25
621,0.018303571,0.386607143,0.19375,0.401339286,0.196418882,0.197504069,0.433532284,0.172544764,0.25,0.25,0.25,0.25
622,0.264537815,0.222521008,0.243361345,0.269579832,0.371513353,0.068249258,0.31810089,0.242136499,0.25,0.25,0.25,0.25
623,0.216681777,0.395285585,0.376699909,0.011332729,0.404977376,0.073529412,0.229072398,0.292420814,0.25,0.25,0.25,0.25
624,0.369672131,0.168852459,0.309836066,0.151639344,0.211254173,0.151645207,0.220314735,0.416785885,0.25,0.25,0.25,0.25
625,0.307193396,0.219339623,0.125589623,0.347877358,0.285507944,0.328358209,0.363505055,0.022628792,0.25,0.25,0.25,0.25
626,0.216638514,0.135135135,0.333614865,0.314611486,0.336842105,0.05122807,0.458245614,0.153684211,0.25,0.25,0.25,0.25
627,0.380208333,0.309606481,0.083333333,0.226851852,0.24970964,0.144018583,0.106852497,0.49941928,0.25,0.25,0.25,0.25
628,0.078609626,0.462566845,0.377540107,0.081283422,0.19482976,0.180327869,0.416771753,0.208070618,0.25,0.25,0.25,0.25
629,0.195566112,0.260490895,0.311163895,0.232779097,0.306844548,0.357888631,0.220417633,0.114849188,0.25,0.25,0.25,0.25
630,0.339458414,0.010154739,0.275145068,0.375241779,0.228328173,0.141640867,0.388544892,0.241486068,0.25,0.25,0.25,0.25
631,0.290341238,0.418739156,0.115095431,0.175824176,0.399061033,0.158581116,0.439749609,0.002608242,0.25,0.25,0.25,0.25
632,0.356953642,0.070860927,0.450331126,0.121854305,0.35625,0.200480769,0.240384615,0.202884615,0.25,0.25,0.25,0.25
633,0.115775519,0.196199735,0.339372514,0.348652232,0.03113053,0.225559803,0.288367013,0.454942654,0.25,0.25,0.25,0.25
634,0.130005485,0.303346133,0.264399342,0.30224904,0.48835705,0.142949547,0.066623545,0.302069858,0.25,0.25,0.25,0.25
635,0.459028281,0.25453227,0.160986222,0.125453227,0.5,0.070114943,0.359770115,0.070114943,0.25,0.25,0.25,0.25
636,0.281339031,0.126780627,0.05982906,0.532051282,0.170776256,0.161187215,0.389497717,0.278538813,0.25,0.25,0.25,0.25
637,0.15915628,0.392138063,0.255033557,0.1936721,0.154343144,0.028715004,0.279971285,0.536970567,0.25,0.25,0.25,0.25
638,0.166087561,0.306462821,0.248783878,0.27866574,0.183114447,0.24727955,0.288180113,0.281425891,0.25,0.25,0.25,0.25
639,0.009795918,0.333061224,0.348979592,0.308163265,0.283018868,0.460044395,0.223085461,0.033851276,0.25,0.25,0.25,0.25
640,0.106441048,0.207423581,0.313864629,0.372270742,0.145129225,0.061630219,0.596421471,0.196819085,0.25,0.25,0.25,0.25
641,0.296432964,0.058425584,0.372693727,0.272447724,0.171521036,0.484789644,0.146925566,0.196763754,0.25,0.25,0.25,0.25
642,0.178082192,0.204109589,0.482191781,0.135616438,0.332093023,0.217674419,0.046511628,0.40372093,0.25,0.25,0.25,0.25
643,0.349580713,0.117924528,0.442872117,0.089622642,0.270298047,0.33299075,0.153134635,0.243576567,0.25,0.25,0.25,0.25
644,0.360433604,0.394308943,0.011517615,0.233739837,0.22009908,0.577494692,0.175513093,0.026893135,0.25,0.25,0.25,0.25
645,0.332212257,0.155082212,0.308295964,0.204409567,0.26162465,0.341736695,0.232492997,0.164145658,0.25,0.25,0.25,0.25
646,0.02992126,0.38976378,0.22992126,0.350393701,0.369544132,0.366634336,0.032977692,0.230843841,0.25,0.25,0.25,0.25
647,0.296890185,0.347910593,0.183187561,0.172011662,0.29791099,0.341961853,0.144868302,0.215258856,0.25,0.25,0.25,0.25
648,0.361445783,0.479919679,0.105087015,0.053547523,0.125292193,0.286115007,0.333800842,0.254791959,0.25,0.25,0.25,0.25
649,0.026779422,0.374207188,0.558844257,0.040169133,0.166573816,0.128133705,0.208913649,0.49637883,0.25,0.25,0.25,0.25
650,0.348717949,0.271328671,0.192540793,0.187412587,0.256338028,0.456338028,0.121690141,0.165633803,0.25,0.25,0.25,0.25
651,0.428142213,0.229844767,0.005007511,0.337005508,0.3101873,0.353586112,0.217450891,0.118775697,0.25,0.25,0.25,0.25
652,0.120998117,0.326271186,0.267419962,0.285310734,0.256872038,0.205687204,0.148341232,0.389099526,0.25,0.25,0.25,0.25
653,0.440642458,0.01047486,0.445530726,0.103351955,0.302530901,0.100058858,0.109476162,0.487934079,0.25,0.25,0.25,0.25
654,0.084637269,0.416785206,0.471550498,0.027027027,0.416024653,0.185927067,0.262455059,0.13559322,0.25,0.25,0.25,0.25
655,0.020463113,0.382875606,0.277867528,0.318793753,0.327165063,0.022945966,0.199111769,0.450777202,0.25,0.25,0.25,0.25
656,0.417964072,0.231137725,0.113173653,0.237724551,0.307331166,0.170097508,0.231491513,0.291079812,0.25,0.25,0.25,0.25
657,0.479431563,0.015706806,0.442782349,0.062079282,0.245585875,0.25682183,0.179240235,0.31835206,0.25,0.25,0.25,0.25
658,0.28288908,0.276870163,0.061478934,0.378761823,0.277476589,0.104977822,0.202562839,0.41498275,0.25,0.25,0.25,0.25
659,0.090577508,0.435866261,0.378723404,0.094832827,0.160828025,0.07537155,0.334394904,0.42940552,0.25,0.25,0.25,0.25
660,0.210526316,0.324488908,0.158329709,0.306655067,0.59,0.051818182,0.262727273,0.095454545,0.25,0.25,0.25,0.25
661,0.288702929,0.282587705,0.145477953,0.283231413,0.190948543,0.169249845,0.128952263,0.510849349,0.25,0.25,0.25,0.25
662,0.26977005,0.04038138,0.298373528,0.391475042,0.281898067,0.12513181,0.289630931,0.303339192,0.25,0.25,0.25,0.25
663,0.376068376,0.494017094,0.05982906,0.07008547,0.130056005,0.293092719,0.087741133,0.489110143,0.25,0.25,0.25,0.25
664,0.353504791,0.408976299,0.031770045,0.205748865,0.021917808,0.138082192,0.424109589,0.415890411,0.25,0.25,0.25,0.25
665,0.141435306,0.220534311,0.343111577,0.294918806,0.464576803,0.110344828,0.171159875,0.253918495,0.25,0.25,0.25,0.25
666,0.108020699,0.294954722,0.542690815,0.054333765,0.339164237,0.342079689,0.246841594,0.07191448,0.25,0.25,0.25,0.25
667,0.407356948,0.237057221,0.085831063,0.269754768,0.350503256,0.078152753,0.507400829,0.063943162,0.25,0.25,0.25,0.25
668,0.57421088,0.118200134,0.049026192,0.258562794,0.228636106,0.046406338,0.491794001,0.233163554,0.25,0.25,0.25,0.25
669,0.242978858,0.219312086,0.279583465,0.258125592,0.092812282,0.3517097,0.032798325,0.522679693,0.25,0.25,0.25,0.25
670,0.458024691,0.236419753,0.056790123,0.248765432,0.255151249,0.230600614,0.198158702,0.316089434,0.25,0.25,0.25,0.25
671,0.306740878,0.272108844,0.253555968,0.16759431,0.313391442,0.269413629,0.193740095,0.223454834,0.25,0.25,0.25,0.25
672,0.022066199,0.601805416,0.342026078,0.034102307,0.309401709,0.293162393,0.056410256,0.341025641,0.25,0.25,0.25,0.25
673,0.106253459,0.273381295,0.426120642,0.194244604,0.263397371,0.03033367,0.261880688,0.444388271,0.25,0.25,0.25,0.25
674,0.240388678,0.294043093,0.249260668,0.216307562,0.540816327,0.169387755,0.121768707,0.168027211,0.25,0.25,0.25,0.25
675,0.122346369,0.424581006,0.045251397,0.407821229,0.408636124,0.323328067,0.021590311,0.246445498,0.25,0.25,0.25,0.25
676,0.189546238,0.437679495,0.223434808,0.14933946,0.181866667,0.2864,0.305066667,0.226666667,0.25,0.25,0.25,0.25
677,0.308236483,0.008084891,0.242546741,0.441131885,0.21024735,0.301678445,0.291519435,0.19655477,0.25,0.25,0.25,0.25
678,0.339027595,0.358738502,0.227989488,0.074244415,0.320398532,0.4577871,0.113791295,0.108023073,0.25,0.25,0.25,0.25
679,0.402917046,0.137648131,0.414767548,0.044667274,0.047968674,0.176211454,0.395986295,0.379833578,0.25,0.25,0.25,0.25
680,0.471044776,0.227462687,0.272835821,0.028656716,0.010896899,0.131601006,0.414082146,0.44341995,0.25,0.25,0.25,0.25
681,0.28319123,0.224116931,0.09135201,0.401339829,0.239412761,0.303218521,0.391304348,0.06606437,0.25,0.25,0.25,0.25
682,0.303797468,0.280942335,0.17862166,0.236638537,0.01336478,0.298742138,0.568396226,0.119496855,0.25,0.25,0.25,0.25
683,0.353264185,0.339231239,0.242220866,0.06528371,0.309358082,0.142304718,0.176334107,0.372003094,0.25,0.25,0.25,0.25
684,0.184777166,0.277416124,0.196795193,0.341011517,0.102179837,0.071525886,0.489782016,0.336512262,0.25,0.25,0.25,0.25
685,0.233228098,0.349250197,0.307024467,0.110497238,0.214824678,0.247225921,0.186861962,0.351087439,0.25,0.25,0.25,0.25
686,0.02792696,0.290010741,0.194414608,0.487647691,0.27155865,0.150508838,0.378682378,0.199250134,0.25,0.25,0.25,0.25
687,0.408925791,0.169693825,0.138038402,0.283341982,0.570841889,0.078028747,0.301848049,0.049281314,0.25,0.25,0.25,0.25
688,0.275127226,0.234096692,0.212150127,0.278625954,0.247678019,0.310371517,0.257739938,0.184210526,0.25,0.25,0.25,0.25
689,0.009891197,0.289317507,0.294757666,0.40603363,0.054235537,0.430785124,0.17768595,0.337293388,0.25,0.25,0.25,0.25
690,0.301008161,0.047047528,0.42918867,0.222755641,0.523892774,0.037296037,0.138111888,0.300699301,0.25,0.25,0.25,0.25
691,0.294566682,0.011225864,0.394701392,0.299506062,0.147941027,0.445348246,0.101677682,0.305033045,0.25,0.25,0.25,0.25
692,0.052160169,0.275026344,0.422023182,0.250790306,0.187956204,0.189781022,0.185218978,0.437043796,0.25,0.25,0.25,0.25
693,0.32231405,0.342245989,0.1895965,0.145843461,0.171875,0.268518519,0.326967593,0.232638889,0.25,0.25,0.25,0.25
694,0.180995475,0.487782805,0.038914027,0.292307692,0.159239843,0.167758847,0.526867628,0.146133683,0.25,0.25,0.25,0.25
695,0.361773117,0.134413727,0.212106768,0.291706387,0.466481994,0.161772853,0.120775623,0.250969529,0.25,0.25,0.25,0.25
696,0.049019608,0.602240896,0.214985994,0.133753501,0.291150442,0.255752212,0.274778761,0.178318584,0.25,0.25,0.25,0.25
697,0.02890933,0.273981603,0.114980289,0.582128778,0.369430052,0.003108808,0.304663212,0.322797927,0.25,0.25,0.25,0.25
698,0.397602398,0.16983017,0.377122877,0.055444555,0.262178919,0.603188663,0.132860939,0.001771479,0.25,0.25,0.25,0.25
699,0.147637795,0.333464567,0.273622047,0.245275591,0.101225601,0.399455288,0.104857013,0.394462097,0.25,0.25,0.25,0.25
700,0.11700468,0.068642746,0.307332293,0.507020281,0.117801047,0.258289703,0.245200698,0.378708551,0.25,0.25,0.25,0.25
701,0.267927849,0.185657721,0.290805103,0.255609327,0.322409212,0.037201063,0.397697077,0.242692648,0.25,0.25,0.25,0.25
702,0.207177033,0.201913876,0.3215311,0.26937799,0.395927602,0.214027149,0.002262443,0.387782805,0.25,0.25,0.25,0.25
703,0.354157097,0.366100138,0.125401929,0.154340836,0.334065934,0.147252747,0.048901099,0.46978022,0.25,0.25,0.25,0.25
704,0.265091864,0.135170604,0.002624672,0.597112861,0.316352522,0.122261844,0.314824249,0.246561386,0.25,0.25,0.25,0.25
705,0.215034965,0.25,0.263986014,0.270979021,0.443916914,0.207715134,0.082492582,0.265875371,0.25,0.25,0.25,0.25
706,0.178803641,0.343953186,0.115084525,0.362158648,0.247712418,0.192810458,0.045098039,0.514379085,0.25,0.25,0.25,0.25
707,0.601888277,0.105428796,0.256490952,0.036191975,0.033149171,0.456491713,0.185082873,0.325276243,0.25,0.25,0.25,0.25
708,0.192993631,0.059235669,0.301910828,0.445859873,0.351596204,0.276531493,0.318809318,0.053062985,0.25,0.25,0.25,0.25
709,0.009305655,0.50035791,0.377236936,0.113099499,0.03098247,0.310640033,0.299633102,0.358744395,0.25,0.25,0.25,0.25
710,0.632911392,0.054852321,0.04556962,0.266666667,0.381289308,0.230345912,0.242924528,0.145440252,0.25,0.25,0.25,0.25
711,0.418532819,0.352895753,0.221621622,0.006949807,0.21761658,0.245003701,0.370096225,0.167283494,0.25,0.25,0.25,0.25
712,0.299075391,0.21230441,0.209103841,0.279516358,0.288279773,0.22637051,0.085538752,0.399810964,0.25,0.25,0.25,0.25
713,0.186397985,0.146095718,0.479848866,0.187657431,0.250706215,0.070621469,0.543079096,0.13559322,0.25,0.25,0.25,0.25
714,0.331836327,0.00748503,0.25998004,0.400698603,0.149333333,0.245333333,0.008666667,0.596666667,0.25,0.25,0.25,0.25
715,0.334084084,0.616366366,0.039039039,0.010510511,0.314676617,0.208955224,0.345771144,0.130597015,0.25,0.25,0.25,0.25
716,0.191269841,0.063492063,0.511111111,0.234126984,0.214285714,0.447674419,0.21345515,0.124584718,0.25,0.25,0.25,0.25
717,0.301643714,0.151932474,0.370057752,0.17636606,0.31316435,0.177023712,0.340964841,0.168847097,0.25,0.25,0.25,0.25
718,0.513239875,0.109813084,0.277258567,0.099688474,0.21225833,0.154668861,0.263677499,0.369395311,0.25,0.25,0.25,0.25
719,0.06403118,0.466592428,0.035077951,0.434298441,0.348339483,0.383763838,0.083394834,0.184501845,0.25,0.25,0.25,0.25
720,0.310073452,0.391395593,0.065057712,0.233473242,0.097997893,0.430979979,0.343519494,0.127502634,0.25,0.25,0.25,0.25
721,0.183279743,0.202572347,0.508038585,0.106109325,0.391739675,0.207133917,0.260951189,0.140175219,0.25,0.25,0.25,0.25
722,0.126441881,0.303016859,0.2364685,0.33407276,0.288402458,0.134792627,0.248079877,0.328725038,0.25,0.25,0.25,0.25
723,0.295679746,0.292508918,0.303210464,0.108600872,0.193643032,0.125183374,0.437652812,0.243520782,0.25,0.25,0.25,0.25
724,0.159711684,0.318285281,0.235204856,0.286798179,0.066893424,0.482993197,0.206349206,0.243764172,0.25,0.25,0.25,0.25
725,0.169435216,0.083056478,0.261627907,0.485880399,0.413333333,0.214901961,0.19372549,0.178039216,0.25,0.25,0.25,0.25
